epoch, avg_loss, avg_vloss, avg_acc, avg_fp, avg_ma, avg_oa
0, 13.062055080494982, 10.994470990222434, 0.0444972850382328, 9.181225776672363, 13.850153923034668, 15.613590240478516
1, 10.933748914840374, 9.44169659199922, 0.11279172450304031, 8.005814552307129, 13.10287094116211, 15.15064525604248
2, 9.680524278194346, 8.223973999852719, 0.18507234752178192, 7.020310878753662, 12.73250675201416, 14.500181198120117
3, 8.815098478439007, 7.692816656568776, 0.2280111163854599, 7.74273681640625, 11.50721263885498, 16.33580780029297
4, 8.31021009607518, 7.437918735587078, 0.26056987047195435, 7.166490077972412, 11.491048812866211, 15.757393836975098
5, 7.849226555925735, 8.61034866001295, 0.1988990604877472, 10.462705612182617, 10.16075611114502, 20.220008850097656
6, 7.983576135432466, 7.324686827866928, 0.29906290769577026, 8.825587272644043, 9.9448823928833, 18.733896255493164
7, 7.910869365042829, 7.4520837742349375, 0.3017503321170807, 8.48339557647705, 10.285725593566895, 17.874910354614258
8, 7.699629276356799, 7.65597068745157, 0.29102063179016113, 7.642263889312744, 10.945572853088379, 16.203594207763672
9, 7.454469488022175, 7.415034843527752, 0.32661646604537964, 8.633381843566895, 9.648767471313477, 18.33034324645996
10, 6.997026971045961, 7.613466853680818, 0.29138028621673584, 8.162454605102539, 9.888557434082031, 17.3066349029541
11, 6.883823678848591, 6.2564510625341665, 0.41332319378852844, 7.7254638671875, 8.589274406433105, 18.014705657958984
12, 6.4169145239160414, 5.7902544270391045, 0.44601184129714966, 6.803188800811768, 8.633461952209473, 16.844449996948242
13, 6.143429573546064, 5.374784956807676, 0.4753136932849884, 7.470078945159912, 7.482956886291504, 18.354299545288086
14, 5.487349043501184, 4.7898007657216946, 0.5383132100105286, 6.464604377746582, 6.878466606140137, 17.84087371826172
15, 5.102402453726911, 4.858565444531648, 0.5362052321434021, 6.606777667999268, 6.800212383270264, 17.798044204711914
16, 4.880763241585265, 4.554231169431106, 0.5623401403427124, 5.5074028968811035, 6.762048721313477, 16.543739318847656
17, 4.493985186231897, 4.395419133746105, 0.5708519816398621, 6.154961109161377, 6.425392150878906, 17.489879608154297
18, 4.34099572770139, 4.2348228615263235, 0.5898038148880005, 5.7403693199157715, 6.076107025146484, 17.281600952148438
19, 4.100927915978939, 4.027389588563339, 0.5995944142341614, 5.813039302825928, 5.501218795776367, 17.580322265625
20, 3.873008413517729, 3.729425303314043, 0.6465892791748047, 5.181206226348877, 5.204413890838623, 17.214035034179688
21, 3.6647896614480526, 3.9332983778870623, 0.6148797273635864, 5.290571212768555, 5.483635902404785, 16.96247673034668
22, 3.526069874459125, 3.9692091579022617, 0.622482419013977, 4.706661701202393, 5.571691036224365, 16.092321395874023
23, 3.3624007955510566, 3.6584518344505974, 0.6484275460243225, 5.088045597076416, 5.002996921539307, 16.84267234802246
24, 3.1883417697663003, 3.4884446548378985, 0.6551710367202759, 4.422094821929932, 5.0467352867126465, 16.06062126159668
25, 3.184193083580504, 3.443722857081372, 0.6617946624755859, 4.598825454711914, 4.712106704711914, 16.542980194091797
26, 2.974431053121039, 3.468439729317375, 0.652793288230896, 4.338804721832275, 4.891214370727539, 16.003116607666016
27, 2.9000789155351354, 3.3140019450498666, 0.6758611798286438, 4.4692792892456055, 4.3536505699157715, 16.613222122192383
28, 2.7707148764995817, 3.114704264246899, 0.694832980632782, 3.7051830291748047, 4.415101528167725, 15.639606475830078
29, 2.6535685087772127, 3.297475648962933, 0.6780091524124146, 3.8486053943634033, 4.5529890060424805, 15.578195571899414
30, 2.4990660129709448, 3.1499191522598267, 0.6930846571922302, 4.003097057342529, 4.244854927062988, 15.933514595031738
31, 2.4678632578951247, 3.112355201140694, 0.7032849192619324, 3.833979368209839, 4.275495529174805, 15.864161491394043
32, 2.295008641608218, 3.0162761988847153, 0.7081201672554016, 3.8592753410339355, 4.1243205070495605, 15.90630054473877
33, 2.2927206272774554, 2.982069510480632, 0.707830548286438, 3.5339174270629883, 3.982686758041382, 15.577385902404785
34, 2.180767391590362, 2.96110015200532, 0.717001736164093, 3.572700262069702, 3.9849045276641846, 15.596437454223633
35, 2.179992310544278, 2.9365846281466275, 0.7176810503005981, 3.3659188747406006, 3.9271798133850098, 15.440418243408203
36, 2.119051887633953, 2.9366448521614075, 0.7151734828948975, 3.354519844055176, 3.9565019607543945, 15.357597351074219
37, 2.0433860484589923, 2.85863108738609, 0.7251938581466675, 3.146489381790161, 3.9574310779571533, 15.118227005004883
38, 1.9909465820231336, 2.8642042071922966, 0.723965048789978, 3.1711058616638184, 3.8267862796783447, 15.20334529876709
39, 1.874961535981361, 2.8431005581565527, 0.7252337336540222, 3.1105241775512695, 3.749570608139038, 15.11146354675293
40, 1.8345993605065853, 2.8274248955042465, 0.7324568629264832, 3.0325889587402344, 3.7584521770477295, 15.126708984375
41, 1.8609557861977435, 2.800912082195282, 0.7352142333984375, 2.9153213500976562, 3.7201688289642334, 14.907958984375
42, 1.7484228230537253, 2.7647942848827527, 0.7343650460243225, 2.8041481971740723, 3.744175434112549, 14.778023719787598
43, 1.842456120125791, 2.7589065717614214, 0.7391204833984375, 2.7889528274536133, 3.6948530673980713, 14.846977233886719
44, 1.8002202079651204, 2.797051764052847, 0.7330063581466675, 2.8949408531188965, 3.68304443359375, 14.979050636291504
45, 1.7170313545998106, 2.7940365283385566, 0.7365729212760925, 2.8059463500976562, 3.714613914489746, 14.828405380249023
46, 1.779519370261659, 2.782726800960043, 0.7347047328948975, 2.8516125679016113, 3.6068875789642334, 14.930846214294434
47, 1.6774271675880918, 2.783741266831108, 0.735683798789978, 2.8073949813842773, 3.610933542251587, 14.826217651367188
48, 1.6548885056313047, 2.7705214412316033, 0.7377617955207825, 2.80570650100708, 3.59192156791687, 14.902304649353027
49, 1.6989395719893434, 2.774934085814849, 0.7392503619194031, 2.723585367202759, 3.6160285472869873, 14.77773380279541
